,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
4758,Shree Balajee Travels And Cargo,unknown,18:00,09:00,15h 00m,1799.0,0,1.2,https://www.redbus.in/bus-tickets/agra-to-motihari,Agra to Motihari
4759,Bihar state road transport corporation (BSRTC) - 171326,Non AC Seater (2+2),21:55,06:30,08h 35m,275.0,33 Seats available,3.0,https://www.redbus.in/bus-tickets/patna-to-janakpur-nepal,Patna (Bihar) to Janakpur (Nepal)
4760,V.I.P Travels,A/C Seater Hi-Tech Push Back (2+2),21:30,07:00,09h 30m,375.0,41 Seats available,2.7,https://www.redbus.in/bus-tickets/patna-to-janakpur-nepal,Patna (Bihar) to Janakpur (Nepal)
4761,Bihar state road transport corporation (BSRTC) - 153594,AC Seater (2+2),18:00,04:00,10h 00m,484.0,35 Seats available,3.8,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh
4762,Pawapuri Motors,A/C Seater / Sleeper (2+1),17:30,03:00,09h 30m,750.0,14 Seats available,2.2,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh
4763,Tejas Maa Bhawani,AC Sleeper (2+1),18:45,03:25,08h 40m,900.0,6 Seats available,2.1,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh
4764,Tejas Maa Bhawani,A/C Sleeper (2+1),18:55,04:00,09h 05m,800.0,2 Seats available,2.1,https://www.redbus.in/bus-tickets/muzaffarpur-to-hazaribagh,Muzaffarpur (Bihar) to Hazaribagh
4765,Bihar state road transport corporation (BSRTC) - 156563,AC Seater (2+2),19:00,04:00,09h 00m,468.0,33 Seats available,4.5,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar)
4766,AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),21:00,06:00,09h 00m,500.0,13 Seats available,4.1,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar)
4767,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),20:10,05:00,08h 50m,600.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar)
4768,Aitiana Airwings,Benz A/C Sleeper (2+1),21:00,05:00,08h 00m,650.0,10 Seats available,4.1,https://www.redbus.in/bus-tickets/purnea-to-patna,Purnea to Patna (Bihar)
4769,Bihar state road transport corporation (BSRTC) - 142847,AC Seater (2+2),21:25,04:35,07h 10m,468.0,34 Seats available,3.1,https://www.redbus.in/bus-tickets/patna-to-araria,Patna (Bihar) to Araria (Bihar)
4770,MAA SHANTI TRAVELS,A/C Seater / Sleeper (2+1),21:25,05:30,08h 05m,600.0,25 Seats available,4.5,https://www.redbus.in/bus-tickets/patna-to-araria,Patna (Bihar) to Araria (Bihar)
4771,Divya Rath,A/C Sleeper (2+1),20:45,04:45,08h 00m,618.0,28 Seats available,4.5,https://www.redbus.in/bus-tickets/patna-to-araria,Patna (Bihar) to Araria (Bihar)
4772,AITIANA CRUISELINERS,A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,500.0,16 Seats available,4.1,https://www.redbus.in/bus-tickets/patna-to-araria,Patna (Bihar) to Araria (Bihar)
4773,AITIANA CRUISELINERS,unknown,20:20,04:30,08h 10m,500.0,0,3.4,https://www.redbus.in/bus-tickets/patna-to-araria,Patna (Bihar) to Araria (Bihar)
4774,Bihar state road transport corporation (BSRTC) - 150470,AC Seater (2+2),07:00,11:00,04h 00m,248.0,44 Seats available,1.6,https://www.redbus.in/bus-tickets/darbhanga-to-patna,Darbhanga to Patna (Bihar)
4775,Bihar state road transport corporation (BSRTC) - 150466,Non AC Seater (2+3),07:20,11:20,04h 00m,193.0,53 Seats available,1.8,https://www.redbus.in/bus-tickets/darbhanga-to-patna,Darbhanga to Patna (Bihar)
4776,Bihar state road transport corporation (BSRTC) - 150464,Non AC Seater (2+2),17:40,21:40,04h 00m,213.0,41 Seats available,2.0,https://www.redbus.in/bus-tickets/darbhanga-to-patna,Darbhanga to Patna (Bihar)
4777,Sri Krishna Tours and Travels,A/C Seater Push Back (2+2),04:55,09:20,04h 25m,330.0,14 Seats available,3.1,https://www.redbus.in/bus-tickets/darbhanga-to-patna,Darbhanga to Patna (Bihar)
4778,Sri Krishna Tours and Travels,unknown,16:30,20:00,03h 30m,330.0,14 Seats available,3.1,https://www.redbus.in/bus-tickets/darbhanga-to-patna,Darbhanga to Patna (Bihar)
4779,Bihar state road transport corporation (BSRTC) - 152896,Non AC Seater (2+2),21:59,06:00,08h 01m,400.0,8 Seats available,2.4,https://www.redbus.in/bus-tickets/patna-to-saharsa,Patna (Bihar) to Saharsa
4780,Rukmanti (AT),A/C Seater / Sleeper (2+1),20:00,05:00,09h 00m,523.0,38 Seats available,2.1,https://www.redbus.in/bus-tickets/patna-to-saharsa,Patna (Bihar) to Saharsa
4781,Tiwari Motors,A/C Seater / Sleeper (2+1),20:00,05:05,09h 05m,449.0,28 Seats available,2.0,https://www.redbus.in/bus-tickets/patna-to-saharsa,Patna (Bihar) to Saharsa
4782,Raj Rath,A/C Seater / Sleeper (2+2),21:00,06:00,09h 00m,425.0,24 Seats available,2.7,https://www.redbus.in/bus-tickets/patna-to-saharsa,Patna (Bihar) to Saharsa
4783,Sri Krishna Rath,A/C Seater / Sleeper (2+2),20:30,04:00,07h 30m,665.0,28 Seats available,1.8,https://www.redbus.in/bus-tickets/patna-to-saharsa,Patna (Bihar) to Saharsa
4784,RSRTC - 192566,Semi Deluxe Non AC Seater 2+2,04:45,09:15,04h 30m,250.0,35 Seats available,4.2,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
4785,RSRTC - 146314,Super Luxury Volvo AC Seater Pushback 2+2,06:15,10:15,04h 00m,460.0,37 Seats available,4.3,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
4786,RSRTC - 193343,Semi Deluxe Non AC Seater 2+2,07:15,12:00,04h 45m,250.0,35 Seats available,4.2,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jodhpur to Ajmer
4787,RSRTC - 189473,NON AC Seater / Sleeper 2+1,00:45,04:30,03h 45m,282.0,32 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
4788,RSRTC - 193312,A/C Seater / Sleeper (2+1),01:15,05:00,03h 45m,413.0,36 Seats available,3.8,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
4789,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,01:45,05:30,03h 45m,424.0,37 Seats available,4.4,https://www.redbus.in/bus-tickets/beawer-to-jaipur,Beawar (Rajasthan) to Jaipur (Rajasthan)
4790,RSRTC - 174534,Express Non AC Seater 2+3,05:45,12:00,06h 15m,299.0,42 Seats available,4.3,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
4791,RSRTC - 158798,Super Luxury Volvo AC Seater Pushback 2+2,06:01,11:00,04h 59m,602.0,25 Seats available,4.4,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
4792,RSRTC - 146395,Express Non AC Seater 2+3,06:45,14:00,07h 15m,299.0,42 Seats available,4.3,https://www.redbus.in/bus-tickets/udaipur-to-jodhpur,Udaipur to Jodhpur
4793,RSRTC - 179809,NON AC Seater / Sleeper 2+1,02:25,09:50,07h 25m,448.0,34 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
4794,RSRTC - 190539,Express Non AC Seater 2+3,04:45,12:30,07h 45m,363.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
4795,RSRTC - 178742,Express Non AC Seater 2+3,05:25,12:55,07h 30m,363.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jaipur (Rajasthan) to Jodhpur
4796,RSRTC - 182762,Express Non AC Seater 2+3,02:50,05:15,02h 25m,129.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
4797,RSRTC - 185347,Express Non AC Seater 2+3,05:15,07:45,02h 30m,129.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
4798,RSRTC - 188887,Express Non AC Seater 2+3,05:40,09:05,03h 25m,162.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-jaipur,Sikar to Jaipur (Rajasthan)
4799,RSRTC - 163969,Express Non AC Seater 2+3,00:15,02:15,02h 00m,120.0,42 Seats available,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
4800,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,00:30,02:15,01h 45m,239.0,37 Seats available,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
4801,RSRTC - 163978,Express Non AC Seater 2+3,02:05,03:15,01h 10m,120.0,42 Seats available,3.6,https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Kishangarh to Jaipur (Rajasthan)
4802,RSRTC - 146314,Super Luxury Volvo AC Seater Pushback 2+2,06:15,09:00,02h 45m,339.0,37 Seats available,4.9,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
4803,RSRTC - 193343,Semi Deluxe Non AC Seater 2+2,07:15,10:35,03h 20m,183.0,35 Seats available,4.2,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
4804,RSRTC - 185141,Super Luxury Volvo AC Seater Pushback 2+2,07:15,10:00,02h 45m,339.0,37 Seats available,4.7,https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jodhpur to Beawar (Rajasthan)
4805,RSRTC - 186509,Super Luxury Volvo AC Seater Pushback 2+2,05:30,10:00,04h 30m,453.0,34 Seats available,4.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
4806,RSRTC - 193810,Express Non AC Seater 2+3,06:30,00:00,17h 30m,265.0,42 Seats available,0.0,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
4807,RSRTC - 192465,Express Non AC Seater 2+3,06:30,14:30,08h 00m,272.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Kota(Rajasthan) to Jaipur (Rajasthan)
4808,RSRTC - 187284,NON AC Seater / Sleeper 2+1,00:31,05:30,04h 59m,341.0,32 Seats available,4.8,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
4809,RSRTC - 189182,NON AC Seater / Sleeper 2+1,02:15,07:20,05h 05m,341.0,33 Seats available,3.6,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
4810,RSRTC - 188615,Express Non AC Seater 2+3,05:20,00:00,18h 40m,265.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jaipur (Rajasthan) to Kota(Rajasthan)
4811,RSRTC - 193270,Express Non AC Seater 2+3,00:15,05:00,04h 45m,212.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
4812,RSRTC - 163475,Express Non AC Seater 2+3,06:15,10:30,04h 15m,212.0,42 Seats available,3.3,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
4813,RSRTC - 163476,Express Non AC Seater 2+3,07:30,12:15,04h 45m,212.0,40 Seats available,4.4,https://www.redbus.in/bus-tickets/pali-to-udaipur,Pali (Rajasthan) to Udaipur
4814,RSRTC - 174534,Express Non AC Seater 2+3,05:45,10:00,04h 15m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
4815,RSRTC - 158798,Super Luxury Volvo AC Seater Pushback 2+2,06:01,09:30,03h 29m,438.0,24 Seats available,4.8,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
4816,RSRTC - 146395,Express Non AC Seater 2+3,06:45,11:50,05h 05m,212.0,42 Seats available,4.5,https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Udaipur to Pali (Rajasthan)
4817,RSRTC - 182763,Express Non AC Seater 2+3,00:15,05:15,05h 00m,231.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
4818,RSRTC - 147042,Express Non AC Seater 2+3,08:20,15:45,07h 25m,291.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
4819,RSRTC - 193583,Express Non AC Seater 2+3,08:35,13:10,04h 35m,250.0,42 Seats available,3.9,https://www.redbus.in/bus-tickets/sikar-to-bikaner,Sikar to Bikaner
4820,RSRTC - 193804,Semi Deluxe Non AC Seater 2+2,00:30,04:20,03h 50m,223.0,35 Seats available,0.0,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
4821,RSRTC - 154784,Express Non AC Seater 2+3,05:20,09:15,03h 55m,205.0,42 Seats available,2.9,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
4822,RSRTC - 188023,Express Non AC Seater 2+3,06:10,10:00,03h 50m,205.0,42 Seats available,2.9,https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jaipur (Rajasthan) to Bharatpur
4823,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,01:30,06:15,04h 45m,524.0,37 Seats available,3.1,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
4824,RSRTC - 178742,Express Non AC Seater 2+3,07:30,12:55,05h 25m,258.0,42 Seats available,3.1,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
4825,RSRTC - 170971,Super Luxury Volvo AC Seater Pushback 2+2,08:00,12:45,04h 45m,524.0,37 Seats available,3.1,https://www.redbus.in/bus-tickets/kishangarh-to-jodhpur,Kishangarh to Jodhpur
4826,RSRTC - 187143,NON AC Seater / Sleeper 2+1,00:20,06:00,05h 40m,350.0,33 Seats available,4.8,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
4827,RSRTC - 192786,Express Non AC Seater 2+3,04:15,10:45,06h 30m,258.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
4828,RSRTC - 146537,Express Non AC Seater 2+3,06:00,13:30,07h 30m,268.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jaipur (Rajasthan) to Bhilwara
4829,RSRTC - 180764,Semi Deluxe Non AC Seater 2+2,05:00,11:30,06h 30m,333.0,34 Seats available,3.8,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
4830,RSRTC - 173111,Express Non AC Seater 2+3,07:15,14:20,07h 05m,313.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
4831,RSRTC - 167853,Express Non AC Seater 2+3,08:15,14:30,06h 15m,306.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
4832,RSRTC - 165974,Express Non AC Seater 2+3,11:30,17:45,06h 15m,306.0,42 Seats available,3.2,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur,Kota(Rajasthan) to Udaipur
4833,RSRTC - 168780,Express Non AC Seater 2+3,04:30,10:15,05h 45m,263.0,41 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4834,RSRTC - 168788,Express Non AC Seater 2+3,06:20,12:30,06h 10m,263.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4835,RSRTC - 188384,Express Non AC Seater 2+3,06:25,12:00,05h 35m,263.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4836,RSRTC - 189326,Express Non AC Seater 2+3,07:10,12:30,05h 20m,263.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4837,RSRTC - 168795,Express Non AC Seater 2+3,07:35,13:15,05h 40m,263.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4838,RSRTC - 168754,Express Non AC Seater 2+3,09:45,15:45,06h 00m,263.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4839,RSRTC - 168784,Express Non AC Seater 2+3,11:00,17:00,06h 00m,263.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4840,RSRTC - 168791,Express Non AC Seater 2+3,11:25,17:30,06h 05m,263.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4841,RSRTC - 168828,Express Non AC Seater 2+3,15:45,21:40,05h 55m,263.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4842,RSRTC - 173068,Super Luxury Volvo AC Seater Pushback 2+2,16:40,21:10,04h 30m,440.0,36 Seats available,3.8,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4843,RSRTC - 154392,Express Non AC Seater 2+3,21:30,03:00,05h 30m,263.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4844,Sagwan Travels,A/C Seater / Sleeper (2+1),02:43,07:53,05h 10m,285.0,27 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4845,Dashmesh Travels,A/C Seater / Sleeper (2+1),03:00,07:10,04h 10m,400.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4846,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),03:50,08:50,05h 00m,400.0,40 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4847,Vijay Tour and Travels,Bharat Benz A/C Seater (2+2),12:30,18:00,05h 30m,300.0,45 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4848,Devraj Travels,Bharat Benz A/C Seater (2+2),12:40,18:30,05h 50m,300.0,42 Seats available,4.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4849,Neeraj travels,A/C Seater / Sleeper (2+1),15:00,20:02,05h 02m,350.0,36 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4850,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:30,22:10,04h 40m,500.0,40 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4851,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),17:30,21:50,04h 20m,462.0,38 Seats available,4.8,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4852,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:10,23:10,05h 00m,349.0,35 Seats available,3.5,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4853,Devraj Travels,A/C Seater / Sleeper (2+1),18:15,23:05,04h 50m,450.0,38 Seats available,4.5,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4854,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),18:30,23:50,05h 20m,400.0,40 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4855,R.K Jakhar Travels,A/C Seater / Sleeper (2+1),21:25,02:30,05h 05m,300.0,42 Seats available,4.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4856,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,06:08,06h 09m,350.0,38 Seats available,4.2,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4857,Jakhar Travels,A/C Seater / Sleeper (2+1),02:00,07:00,05h 00m,362.0,40 Seats available,1.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4858,Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),02:25,07:15,04h 50m,300.0,35 Seats available,2.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4859,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),02:55,07:32,04h 37m,285.0,37 Seats available,2.8,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4860,Rishabh travels,A/C Seater / Sleeper (2+1),03:00,07:45,04h 45m,416.0,34 Seats available,2.8,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4861,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),03:15,08:15,05h 00m,369.0,23 Seats available,2.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4862,Rishabh travels,Bharat Benz A/C Seater /Sleeper (2+1),05:05,08:46,03h 41m,278.0,4 Seats available,2.8,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4863,Bharat Travels,A/C Seater / Sleeper (2+1),05:15,09:30,04h 15m,352.0,25 Seats available,2.8,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4864,Amit Travels,Bharat Benz A/C Seater (2+2),06:25,11:50,05h 25m,349.0,40 Seats available,2.6,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4865,Amit Travels,Bharat Benz A/C Seater (2+2),10:50,16:30,05h 40m,349.0,40 Seats available,2.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4866,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:15,19:30,05h 15m,350.0,33 Seats available,2.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4867,MS Gajraj Bus Service,A/C Seater (2+3),14:40,20:10,05h 30m,349.0,56 Seats available,0.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4868,Amit Travels,Non AC Seater (2+3),15:40,21:20,05h 40m,299.0,55 Seats available,2.1,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4869,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),18:10,22:30,04h 20m,380.0,36 Seats available,2.8,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4870,Amit Travels,A/C Seater / Sleeper (2+1),23:00,04:00,05h 00m,349.0,34 Seats available,1.9,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4871,Gajraj bus service,A/C Seater / Sleeper (2+1),05:15,09:55,04h 40m,1203.0,26 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4872,Garhwal Travels,A/C Seater / Sleeper (2+1),15:25,21:15,05h 50m,1199.0,42 Seats available,3.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4873,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),17:00,21:30,04h 30m,1500.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4874,Shree Raj Akanshi travels,A/C Seater / Sleeper (2+1),19:00,23:50,04h 50m,699.0,38 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4875,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,23:55,04h 25m,799.0,40 Seats available,4.7,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4876,GK Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:15,23:55,03h 40m,699.0,40 Seats available,5.0,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4877,Shri Chirag Travel Agency,A/C Seater / Sleeper (2+1),02:45,07:45,05h 00m,709.0,32 Seats available,2.4,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4878,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),04:45,08:30,03h 45m,550.0,17 Seats available,1.7,https://www.redbus.in/bus-tickets/jaipur-to-pilani,Jaipur (Rajasthan) to Pilani
4879,RSRTC - 193804,Semi Deluxe Non AC Seater 2+2,00:30,05:30,05h 00m,298.0,35 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
4880,RSRTC - 184102,Express Non AC Seater 2+3,06:10,11:30,05h 20m,269.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
4881,RSRTC - 188023,Express Non AC Seater 2+3,06:10,11:30,05h 20m,269.0,42 Seats available,3.7,https://www.redbus.in/bus-tickets/jaipur-to-mathura,Jaipur (Rajasthan) to Mathura
4882,RSRTC - 193699,Express Non AC Seater 2+3,04:45,08:15,03h 30m,250.0,42 Seats available,4.0,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
4883,RSRTC - 191327,Super Luxury Volvo AC Seater Pushback 2+2,05:30,09:00,03h 30m,421.0,36 Seats available,4.7,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
4884,RSRTC - 193413,Express Non AC Seater 2+3,06:10,12:30,06h 20m,252.0,42 Seats available,0.0,https://www.redbus.in/bus-tickets/bikaner-to-sikar,Bikaner to Sikar
4885,HRTC - 69,Himsuta AC Seater Volvo/Scania 2+2,00:40,09:30,08h 50m,892.0,31 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
4886,HRTC - 2100720,Ordinary 3+2 Non AC Seater,05:00,14:50,09h 50m,507.0,37 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
4887,HRTC - 6,Himsuta AC Seater Volvo/Scania 2+2,06:45,16:10,09h 25m,892.0,29 Seats available,4.6,https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla
